country,indicator,date,value
LVA,jhu-deaths,2020-04-01,0
LVA,jhu-deaths,2020-04-02,0
LVA,jhu-deaths,2020-04-03,1
LVA,jhu-deaths,2020-04-04,1
LVA,jhu-deaths,2020-04-05,1
LVA,jhu-deaths,2020-04-06,1
LVA,jhu-deaths,2020-04-07,2
LVA,jhu-deaths,2020-04-08,2
LVA,jhu-deaths,2020-04-09,3
LVA,jhu-deaths,2020-04-10,3
LVA,jhu-deaths,2020-04-11,3
LVA,jhu-deaths,2020-04-12,5
LVA,jhu-deaths,2020-04-13,5
LVA,jhu-deaths,2020-04-14,5
LVA,jhu-deaths,2020-04-15,5
LVA,jhu-deaths,2020-04-16,5
LVA,jhu-deaths,2020-04-17,5
LVA,jhu-deaths,2020-04-18,5
LVA,jhu-deaths,2020-04-19,5
LVA,jhu-deaths,2020-04-20,5
LVA,jhu-deaths,2020-04-21,9
LVA,jhu-deaths,2020-04-22,11
LVA,jhu-deaths,2020-04-23,11
LVA,jhu-deaths,2020-04-24,12
LVA,jhu-deaths,2020-04-25,12
LVA,jhu-deaths,2020-04-26,12
LVA,jhu-deaths,2020-04-27,13
LVA,jhu-deaths,2020-04-28,13
LVA,jhu-deaths,2020-04-29,15
LVA,jhu-deaths,2020-04-30,15
LVA,jhu-deaths,2020-05-01,16
LVA,jhu-deaths,2020-05-02,16
LVA,jhu-deaths,2020-05-03,16
LVA,jhu-deaths,2020-05-04,16
LVA,jhu-deaths,2020-05-05,17
LVA,jhu-deaths,2020-05-06,17
LVA,jhu-deaths,2020-05-07,18
LVA,jhu-deaths,2020-05-08,18
LVA,jhu-deaths,2020-05-09,18
LVA,jhu-deaths,2020-05-10,18
LVA,jhu-deaths,2020-05-11,18
LVA,jhu-deaths,2020-05-12,18
LVA,jhu-deaths,2020-05-13,19
LVA,jhu-deaths,2020-05-14,19
LVA,jhu-deaths,2020-05-15,19
LVA,jhu-deaths,2020-05-16,19
LVA,jhu-deaths,2020-05-17,19
LVA,jhu-deaths,2020-05-18,19
LVA,jhu-deaths,2020-05-19,21
LVA,jhu-deaths,2020-05-20,21
LVA,jhu-deaths,2020-05-21,22
LVA,jhu-deaths,2020-05-22,22
LVA,jhu-deaths,2020-05-23,22
LVA,jhu-deaths,2020-05-24,22
LVA,jhu-deaths,2020-05-25,22
LVA,jhu-deaths,2020-05-26,22
LVA,jhu-deaths,2020-05-27,23
LVA,jhu-deaths,2020-05-28,24
LVA,jhu-deaths,2020-05-29,24
LVA,jhu-deaths,2020-05-30,24
LVA,jhu-deaths,2020-05-31,24
LVA,jhu-deaths,2020-06-01,24
LVA,jhu-deaths,2020-06-02,24
LVA,jhu-deaths,2020-06-03,24
LVA,jhu-deaths,2020-06-04,25
LVA,jhu-deaths,2020-06-05,25
LVA,jhu-deaths,2020-06-06,25
LVA,jhu-deaths,2020-06-07,25
LVA,jhu-deaths,2020-06-08,26
LVA,jhu-deaths,2020-06-09,26
LVA,jhu-deaths,2020-06-10,26
LVA,jhu-deaths,2020-06-11,26
LVA,jhu-deaths,2020-06-12,27
LVA,jhu-deaths,2020-06-13,28
LVA,jhu-deaths,2020-06-14,28
LVA,jhu-deaths,2020-06-15,28
LVA,jhu-deaths,2020-06-16,28
LVA,jhu-deaths,2020-06-17,30
LVA,jhu-deaths,2020-06-18,30
LVA,jhu-deaths,2020-06-19,30
LVA,jhu-deaths,2020-06-20,30
LVA,jhu-deaths,2020-06-21,30
LVA,jhu-deaths,2020-06-22,30
LVA,jhu-deaths,2020-06-23,30
LVA,jhu-deaths,2020-06-24,30
LVA,jhu-deaths,2020-06-25,30
LVA,jhu-deaths,2020-06-26,30
LVA,jhu-deaths,2020-06-27,30
LVA,jhu-deaths,2020-06-28,30
LVA,jhu-deaths,2020-06-29,30
LVA,jhu-deaths,2020-06-30,30
LVA,jhu-deaths,2020-07-01,30
LVA,jhu-deaths,2020-07-02,30
LVA,jhu-deaths,2020-07-03,30
LVA,jhu-deaths,2020-07-04,30
LVA,jhu-deaths,2020-07-05,30
LVA,jhu-deaths,2020-07-06,30
LVA,jhu-deaths,2020-07-07,30
LVA,jhu-deaths,2020-07-08,30
LVA,jhu-deaths,2020-07-09,30
LVA,jhu-deaths,2020-07-10,30
LVA,jhu-deaths,2020-07-11,30
LVA,jhu-deaths,2020-07-12,30
LVA,jhu-deaths,2020-07-13,31
LVA,jhu-deaths,2020-07-14,31
LVA,jhu-deaths,2020-07-15,31
LVA,jhu-deaths,2020-07-16,31
LVA,jhu-deaths,2020-07-17,31
LVA,jhu-deaths,2020-07-18,31
LVA,jhu-deaths,2020-07-19,31
LVA,jhu-deaths,2020-07-20,31
LVA,jhu-deaths,2020-07-21,31
LVA,jhu-deaths,2020-07-22,31
LVA,jhu-deaths,2020-07-23,31
LVA,jhu-deaths,2020-07-24,31
LVA,jhu-deaths,2020-07-25,31
MAR,jhu-deaths,2020-01-22,0
MAR,jhu-deaths,2020-01-23,0
MAR,jhu-deaths,2020-01-24,0
MAR,jhu-deaths,2020-01-25,0
MAR,jhu-deaths,2020-01-26,0
MAR,jhu-deaths,2020-01-27,0
MAR,jhu-deaths,2020-01-28,0
MAR,jhu-deaths,2020-01-29,0
MAR,jhu-deaths,2020-01-30,0
MAR,jhu-deaths,2020-01-31,0
MAR,jhu-deaths,2020-02-01,0
MAR,jhu-deaths,2020-02-02,0
MAR,jhu-deaths,2020-02-03,0
MAR,jhu-deaths,2020-02-04,0
MAR,jhu-deaths,2020-02-05,0
MAR,jhu-deaths,2020-02-06,0
MAR,jhu-deaths,2020-02-07,0
MAR,jhu-deaths,2020-02-08,0
MAR,jhu-deaths,2020-02-09,0
MAR,jhu-deaths,2020-02-10,0
MAR,jhu-deaths,2020-02-11,0
MAR,jhu-deaths,2020-02-12,0
MAR,jhu-deaths,2020-02-13,0
MAR,jhu-deaths,2020-02-14,0
MAR,jhu-deaths,2020-02-15,0
MAR,jhu-deaths,2020-02-16,0
MAR,jhu-deaths,2020-02-17,0
MAR,jhu-deaths,2020-02-18,0
MAR,jhu-deaths,2020-02-19,0
MAR,jhu-deaths,2020-02-20,0
MAR,jhu-deaths,2020-02-21,0
MAR,jhu-deaths,2020-02-22,0
MAR,jhu-deaths,2020-02-23,0
MAR,jhu-deaths,2020-02-24,0
MAR,jhu-deaths,2020-02-25,0
MAR,jhu-deaths,2020-02-26,0
MAR,jhu-deaths,2020-02-27,0
MAR,jhu-deaths,2020-02-28,0
MAR,jhu-deaths,2020-02-29,0
MAR,jhu-deaths,2020-03-01,0
MAR,jhu-deaths,2020-03-02,0
MAR,jhu-deaths,2020-03-03,0
MAR,jhu-deaths,2020-03-04,0
MAR,jhu-deaths,2020-03-05,0
MAR,jhu-deaths,2020-03-06,0
MAR,jhu-deaths,2020-03-07,0
MAR,jhu-deaths,2020-03-08,0
MAR,jhu-deaths,2020-03-09,0
MAR,jhu-deaths,2020-03-10,1
MAR,jhu-deaths,2020-03-11,1
MAR,jhu-deaths,2020-03-12,1
MAR,jhu-deaths,2020-03-13,1
MAR,jhu-deaths,2020-03-14,1
MAR,jhu-deaths,2020-03-15,1
MAR,jhu-deaths,2020-03-16,1
MAR,jhu-deaths,2020-03-17,2
MAR,jhu-deaths,2020-03-18,2
MAR,jhu-deaths,2020-03-19,2
MAR,jhu-deaths,2020-03-20,3
MAR,jhu-deaths,2020-03-21,3
MAR,jhu-deaths,2020-03-22,4
MAR,jhu-deaths,2020-03-23,4
MAR,jhu-deaths,2020-03-24,5
MAR,jhu-deaths,2020-03-25,6
MAR,jhu-deaths,2020-03-26,11
MAR,jhu-deaths,2020-03-27,23
MAR,jhu-deaths,2020-03-28,25
MAR,jhu-deaths,2020-03-29,26
MAR,jhu-deaths,2020-03-30,33
MAR,jhu-deaths,2020-03-31,36
MAR,jhu-deaths,2020-04-01,39
MAR,jhu-deaths,2020-04-02,44
MAR,jhu-deaths,2020-04-03,48
MAR,jhu-deaths,2020-04-04,59
MAR,jhu-deaths,2020-04-05,70
MAR,jhu-deaths,2020-04-06,80
MAR,jhu-deaths,2020-04-07,90
MAR,jhu-deaths,2020-04-08,93
MAR,jhu-deaths,2020-04-09,97
MAR,jhu-deaths,2020-04-10,107
MAR,jhu-deaths,2020-04-11,111
MAR,jhu-deaths,2020-04-12,118
MAR,jhu-deaths,2020-04-13,126
MAR,jhu-deaths,2020-04-14,126
MAR,jhu-deaths,2020-04-15,127
MAR,jhu-deaths,2020-04-16,130
MAR,jhu-deaths,2020-04-17,135
MAR,jhu-deaths,2020-04-18,137
MAR,jhu-deaths,2020-04-19,141
MAR,jhu-deaths,2020-04-20,143
MAR,jhu-deaths,2020-04-21,145
MAR,jhu-deaths,2020-04-22,149
MAR,jhu-deaths,2020-04-23,155
MAR,jhu-deaths,2020-04-24,158
MAR,jhu-deaths,2020-04-25,159
MAR,jhu-deaths,2020-04-26,161
MAR,jhu-deaths,2020-04-27,162
MAR,jhu-deaths,2020-04-28,165
MAR,jhu-deaths,2020-04-29,168
MAR,jhu-deaths,2020-04-30,170
MAR,jhu-deaths,2020-05-01,171
MAR,jhu-deaths,2020-05-02,173
MAR,jhu-deaths,2020-05-03,174
MAR,jhu-deaths,2020-05-04,179
MAR,jhu-deaths,2020-05-05,181
MAR,jhu-deaths,2020-05-06,183
MAR,jhu-deaths,2020-05-07,183
MAR,jhu-deaths,2020-05-08,186
MAR,jhu-deaths,2020-05-09,186
MAR,jhu-deaths,2020-05-10,188
MAR,jhu-deaths,2020-05-11,188
MAR,jhu-deaths,2020-05-12,188
MAR,jhu-deaths,2020-05-13,188
MAR,jhu-deaths,2020-05-14,190
MAR,jhu-deaths,2020-05-15,190
MAR,jhu-deaths,2020-05-16,192
MAR,jhu-deaths,2020-05-17,192
MAR,jhu-deaths,2020-05-18,192
MAR,jhu-deaths,2020-05-19,193
MAR,jhu-deaths,2020-05-20,194
MAR,jhu-deaths,2020-05-21,196
MAR,jhu-deaths,2020-05-22,197
MAR,jhu-deaths,2020-05-23,198
MAR,jhu-deaths,2020-05-24,199
MAR,jhu-deaths,2020-05-25,200
MAR,jhu-deaths,2020-05-26,202
MAR,jhu-deaths,2020-05-27,202
MAR,jhu-deaths,2020-05-28,202
MAR,jhu-deaths,2020-05-29,202
MAR,jhu-deaths,2020-05-30,204
MAR,jhu-deaths,2020-05-31,205
MAR,jhu-deaths,2020-06-01,205
MAR,jhu-deaths,2020-06-02,206
MAR,jhu-deaths,2020-06-03,206
MAR,jhu-deaths,2020-06-04,208
MAR,jhu-deaths,2020-06-05,208
MAR,jhu-deaths,2020-06-06,208
MAR,jhu-deaths,2020-06-07,208
MAR,jhu-deaths,2020-06-08,208
MAR,jhu-deaths,2020-06-09,210
MAR,jhu-deaths,2020-06-10,211
MAR,jhu-deaths,2020-06-11,211
MAR,jhu-deaths,2020-06-12,212
MAR,jhu-deaths,2020-06-13,212
MAR,jhu-deaths,2020-06-14,212
MAR,jhu-deaths,2020-06-15,212
MAR,jhu-deaths,2020-06-16,212
MAR,jhu-deaths,2020-06-17,213
MAR,jhu-deaths,2020-06-18,213
MAR,jhu-deaths,2020-06-19,213
MAR,jhu-deaths,2020-06-20,213
MAR,jhu-deaths,2020-06-21,214
MAR,jhu-deaths,2020-06-22,214
MAR,jhu-deaths,2020-06-23,214
MAR,jhu-deaths,2020-06-24,216
MAR,jhu-deaths,2020-06-25,217
MAR,jhu-deaths,2020-06-26,218
MAR,jhu-deaths,2020-06-27,220
MAR,jhu-deaths,2020-06-28,221
MAR,jhu-deaths,2020-06-29,225
MAR,jhu-deaths,2020-06-30,228
MAR,jhu-deaths,2020-07-01,228
MAR,jhu-deaths,2020-07-02,229
MAR,jhu-deaths,2020-07-03,230
MAR,jhu-deaths,2020-07-04,232
MAR,jhu-deaths,2020-07-05,235
MAR,jhu-deaths,2020-07-06,237
MAR,jhu-deaths,2020-07-07,240
MAR,jhu-deaths,2020-07-08,242
MAR,jhu-deaths,2020-07-09,242
MAR,jhu-deaths,2020-07-10,243
MAR,jhu-deaths,2020-07-11,245
MAR,jhu-deaths,2020-07-12,250
MAR,jhu-deaths,2020-07-13,255
MAR,jhu-deaths,2020-07-14,257
MAR,jhu-deaths,2020-07-15,259
MAR,jhu-deaths,2020-07-16,263
MAR,jhu-deaths,2020-07-17,264
MAR,jhu-deaths,2020-07-18,269
MAR,jhu-deaths,2020-07-19,273
MAR,jhu-deaths,2020-07-20,276
MAR,jhu-deaths,2020-07-21,280
MAR,jhu-deaths,2020-07-22,285
MAR,jhu-deaths,2020-07-23,292
MAR,jhu-deaths,2020-07-24,299
MAR,jhu-deaths,2020-07-25,305
MCO,jhu-deaths,2020-01-22,0
MCO,jhu-deaths,2020-01-23,0
MCO,jhu-deaths,2020-01-24,0
MCO,jhu-deaths,2020-01-25,0
MCO,jhu-deaths,2020-01-26,0
MCO,jhu-deaths,2020-01-27,0
MCO,jhu-deaths,2020-01-28,0
MCO,jhu-deaths,2020-01-29,0
MCO,jhu-deaths,2020-01-30,0
MCO,jhu-deaths,2020-01-31,0
MCO,jhu-deaths,2020-02-01,0
MCO,jhu-deaths,2020-02-02,0
MCO,jhu-deaths,2020-02-03,0
MCO,jhu-deaths,2020-02-04,0
MCO,jhu-deaths,2020-02-05,0
MCO,jhu-deaths,2020-02-06,0
MCO,jhu-deaths,2020-02-07,0
MCO,jhu-deaths,2020-02-08,0
MCO,jhu-deaths,2020-02-09,0
MCO,jhu-deaths,2020-02-10,0
MCO,jhu-deaths,2020-02-11,0
MCO,jhu-deaths,2020-02-12,0
MCO,jhu-deaths,2020-02-13,0
MCO,jhu-deaths,2020-02-14,0
MCO,jhu-deaths,2020-02-15,0
MCO,jhu-deaths,2020-02-16,0
MCO,jhu-deaths,2020-02-17,0
MCO,jhu-deaths,2020-02-18,0
MCO,jhu-deaths,2020-02-19,0
MCO,jhu-deaths,2020-02-20,0
MCO,jhu-deaths,2020-02-21,0
MCO,jhu-deaths,2020-02-22,0
MCO,jhu-deaths,2020-02-23,0
MCO,jhu-deaths,2020-02-24,0
MCO,jhu-deaths,2020-02-25,0
MCO,jhu-deaths,2020-02-26,0
MCO,jhu-deaths,2020-02-27,0
MCO,jhu-deaths,2020-02-28,0
MCO,jhu-deaths,2020-02-29,0
MCO,jhu-deaths,2020-03-01,0
MCO,jhu-deaths,2020-03-02,0
MCO,jhu-deaths,2020-03-03,0
MCO,jhu-deaths,2020-03-04,0
MCO,jhu-deaths,2020-03-05,0
MCO,jhu-deaths,2020-03-06,0
MCO,jhu-deaths,2020-03-07,0
MCO,jhu-deaths,2020-03-08,0
MCO,jhu-deaths,2020-03-09,0
MCO,jhu-deaths,2020-03-10,0
MCO,jhu-deaths,2020-03-11,0
MCO,jhu-deaths,2020-03-12,0
MCO,jhu-deaths,2020-03-13,0
MCO,jhu-deaths,2020-03-14,0
MCO,jhu-deaths,2020-03-15,0
MCO,jhu-deaths,2020-03-16,0
MCO,jhu-deaths,2020-03-17,0
MCO,jhu-deaths,2020-03-18,0
MCO,jhu-deaths,2020-03-19,0
MCO,jhu-deaths,2020-03-20,0
MCO,jhu-deaths,2020-03-21,0
MCO,jhu-deaths,2020-03-22,0
MCO,jhu-deaths,2020-03-23,0
MCO,jhu-deaths,2020-03-24,0
MCO,jhu-deaths,2020-03-25,0
MCO,jhu-deaths,2020-03-26,0
MCO,jhu-deaths,2020-03-27,0
MCO,jhu-deaths,2020-03-28,0
MCO,jhu-deaths,2020-03-29,1
MCO,jhu-deaths,2020-03-30,1
MCO,jhu-deaths,2020-03-31,1
MCO,jhu-deaths,2020-04-01,1
MCO,jhu-deaths,2020-04-02,1
MCO,jhu-deaths,2020-04-03,1
MCO,jhu-deaths,2020-04-04,1
MCO,jhu-deaths,2020-04-05,1
MCO,jhu-deaths,2020-04-06,1
MCO,jhu-deaths,2020-04-07,1
MCO,jhu-deaths,2020-04-08,1
MCO,jhu-deaths,2020-04-09,1
MCO,jhu-deaths,2020-04-10,1
MCO,jhu-deaths,2020-04-11,1
MCO,jhu-deaths,2020-04-12,1
MCO,jhu-deaths,2020-04-13,1
MCO,jhu-deaths,2020-04-14,1
MCO,jhu-deaths,2020-04-15,3
MCO,jhu-deaths,2020-04-16,3
MCO,jhu-deaths,2020-04-17,3
MCO,jhu-deaths,2020-04-18,3
MCO,jhu-deaths,2020-04-19,3
MCO,jhu-deaths,2020-04-20,3
MCO,jhu-deaths,2020-04-21,3
MCO,jhu-deaths,2020-04-22,3
MCO,jhu-deaths,2020-04-23,4
MCO,jhu-deaths,2020-04-24,4
MCO,jhu-deaths,2020-04-25,4
MCO,jhu-deaths,2020-04-26,4
MCO,jhu-deaths,2020-04-27,4
MCO,jhu-deaths,2020-04-28,4
MCO,jhu-deaths,2020-04-29,4
MCO,jhu-deaths,2020-04-30,4
MCO,jhu-deaths,2020-05-01,4
MCO,jhu-deaths,2020-05-02,4
MCO,jhu-deaths,2020-05-03,4
MCO,jhu-deaths,2020-05-04,4
MCO,jhu-deaths,2020-05-05,4
MCO,jhu-deaths,2020-05-06,4
MCO,jhu-deaths,2020-05-07,4
MCO,jhu-deaths,2020-05-08,4
MCO,jhu-deaths,2020-05-09,4
MCO,jhu-deaths,2020-05-10,4
MCO,jhu-deaths,2020-05-11,4
MCO,jhu-deaths,2020-05-12,4
MCO,jhu-deaths,2020-05-13,4
MCO,jhu-deaths,2020-05-14,4
MCO,jhu-deaths,2020-05-15,4
MCO,jhu-deaths,2020-05-16,4
MCO,jhu-deaths,2020-05-17,4
MCO,jhu-deaths,2020-05-18,4
MCO,jhu-deaths,2020-05-19,4
MCO,jhu-deaths,2020-05-20,4
MCO,jhu-deaths,2020-05-21,4
MCO,jhu-deaths,2020-05-22,4
MCO,jhu-deaths,2020-05-23,4
MCO,jhu-deaths,2020-05-24,4
MCO,jhu-deaths,2020-05-25,4
MCO,jhu-deaths,2020-05-26,4
MCO,jhu-deaths,2020-05-27,4
MCO,jhu-deaths,2020-05-28,4
MCO,jhu-deaths,2020-05-29,4
MCO,jhu-deaths,2020-05-30,4
MCO,jhu-deaths,2020-05-31,4
MCO,jhu-deaths,2020-06-01,4
MCO,jhu-deaths,2020-06-02,4
MCO,jhu-deaths,2020-06-03,4
MCO,jhu-deaths,2020-06-04,4
MCO,jhu-deaths,2020-06-05,4
MCO,jhu-deaths,2020-06-06,4
MCO,jhu-deaths,2020-06-07,4
MCO,jhu-deaths,2020-06-08,4
MCO,jhu-deaths,2020-06-09,4
MCO,jhu-deaths,2020-06-10,4
MCO,jhu-deaths,2020-06-11,4
MCO,jhu-deaths,2020-06-12,4
MCO,jhu-deaths,2020-06-13,4
MCO,jhu-deaths,2020-06-14,4
MCO,jhu-deaths,2020-06-15,4
MCO,jhu-deaths,2020-06-16,4
MCO,jhu-deaths,2020-06-17,4
MCO,jhu-deaths,2020-06-18,4
MCO,jhu-deaths,2020-06-19,4
MCO,jhu-deaths,2020-06-20,4
MCO,jhu-deaths,2020-06-21,4
MCO,jhu-deaths,2020-06-22,4
MCO,jhu-deaths,2020-06-23,4
MCO,jhu-deaths,2020-06-24,4
MCO,jhu-deaths,2020-06-25,4
MCO,jhu-deaths,2020-06-26,4
MCO,jhu-deaths,2020-06-27,4
MCO,jhu-deaths,2020-06-28,4
MCO,jhu-deaths,2020-06-29,4
MCO,jhu-deaths,2020-06-30,4
MCO,jhu-deaths,2020-07-01,4
MCO,jhu-deaths,2020-07-02,4
MCO,jhu-deaths,2020-07-03,4
MCO,jhu-deaths,2020-07-04,4
MCO,jhu-deaths,2020-07-05,4
MCO,jhu-deaths,2020-07-06,4
MCO,jhu-deaths,2020-07-07,4
MCO,jhu-deaths,2020-07-08,4
MCO,jhu-deaths,2020-07-09,4
MCO,jhu-deaths,2020-07-10,4
MCO,jhu-deaths,2020-07-11,4
MCO,jhu-deaths,2020-07-12,4
MCO,jhu-deaths,2020-07-13,4
MCO,jhu-deaths,2020-07-14,4
MCO,jhu-deaths,2020-07-15,4
MCO,jhu-deaths,2020-07-16,4
MCO,jhu-deaths,2020-07-17,4
MCO,jhu-deaths,2020-07-18,4
MCO,jhu-deaths,2020-07-19,4
MCO,jhu-deaths,2020-07-20,4
MCO,jhu-deaths,2020-07-21,4
MCO,jhu-deaths,2020-07-22,4
MCO,jhu-deaths,2020-07-23,4
MCO,jhu-deaths,2020-07-24,4
MCO,jhu-deaths,2020-07-25,4
MDA,jhu-deaths,2020-01-22,0
MDA,jhu-deaths,2020-01-23,0
MDA,jhu-deaths,2020-01-24,0
MDA,jhu-deaths,2020-01-25,0
MDA,jhu-deaths,2020-01-26,0
MDA,jhu-deaths,2020-01-27,0
MDA,jhu-deaths,2020-01-28,0
MDA,jhu-deaths,2020-01-29,0
MDA,jhu-deaths,2020-01-30,0
MDA,jhu-deaths,2020-01-31,0
MDA,jhu-deaths,2020-02-01,0
MDA,jhu-deaths,2020-02-02,0
MDA,jhu-deaths,2020-02-03,0
MDA,jhu-deaths,2020-02-04,0
MDA,jhu-deaths,2020-02-05,0
MDA,jhu-deaths,2020-02-06,0
MDA,jhu-deaths,2020-02-07,0
MDA,jhu-deaths,2020-02-08,0
MDA,jhu-deaths,2020-02-09,0
MDA,jhu-deaths,2020-02-10,0
MDA,jhu-deaths,2020-02-11,0
MDA,jhu-deaths,2020-02-12,0
MDA,jhu-deaths,2020-02-13,0
MDA,jhu-deaths,2020-02-14,0
MDA,jhu-deaths,2020-02-15,0
MDA,jhu-deaths,2020-02-16,0
MDA,jhu-deaths,2020-02-17,0
MDA,jhu-deaths,2020-02-18,0
MDA,jhu-deaths,2020-02-19,0
MDA,jhu-deaths,2020-02-20,0
MDA,jhu-deaths,2020-02-21,0
MDA,jhu-deaths,2020-02-22,0
MDA,jhu-deaths,2020-02-23,0
MDA,jhu-deaths,2020-02-24,0
MDA,jhu-deaths,2020-02-25,0
MDA,jhu-deaths,2020-02-26,0
MDA,jhu-deaths,2020-02-27,0
MDA,jhu-deaths,2020-02-28,0
MDA,jhu-deaths,2020-02-29,0
MDA,jhu-deaths,2020-03-01,0
MDA,jhu-deaths,2020-03-02,0
MDA,jhu-deaths,2020-03-03,0
MDA,jhu-deaths,2020-03-04,0
MDA,jhu-deaths,2020-03-05,0
MDA,jhu-deaths,2020-03-06,0
MDA,jhu-deaths,2020-03-07,0
MDA,jhu-deaths,2020-03-08,0
MDA,jhu-deaths,2020-03-09,0
MDA,jhu-deaths,2020-03-10,0
MDA,jhu-deaths,2020-03-11,0
MDA,jhu-deaths,2020-03-12,0
MDA,jhu-deaths,2020-03-13,0
MDA,jhu-deaths,2020-03-14,0
MDA,jhu-deaths,2020-03-15,0
MDA,jhu-deaths,2020-03-16,0
MDA,jhu-deaths,2020-03-17,0
MDA,jhu-deaths,2020-03-18,1
MDA,jhu-deaths,2020-03-19,1
MDA,jhu-deaths,2020-03-20,1
MDA,jhu-deaths,2020-03-21,1
MDA,jhu-deaths,2020-03-22,1
MDA,jhu-deaths,2020-03-23,1
MDA,jhu-deaths,2020-03-24,1
MDA,jhu-deaths,2020-03-25,1
MDA,jhu-deaths,2020-03-26,1
MDA,jhu-deaths,2020-03-27,2
MDA,jhu-deaths,2020-03-28,2
MDA,jhu-deaths,2020-03-29,2
MDA,jhu-deaths,2020-03-30,2
MDA,jhu-deaths,2020-03-31,4
MDA,jhu-deaths,2020-04-01,5
MDA,jhu-deaths,2020-04-02,6
MDA,jhu-deaths,2020-04-03,8
MDA,jhu-deaths,2020-04-04,12
MDA,jhu-deaths,2020-04-05,15
MDA,jhu-deaths,2020-04-06,19
MDA,jhu-deaths,2020-04-07,22
MDA,jhu-deaths,2020-04-08,27
MDA,jhu-deaths,2020-04-09,29
MDA,jhu-deaths,2020-04-10,29
MDA,jhu-deaths,2020-04-11,30
MDA,jhu-deaths,2020-04-12,31
MDA,jhu-deaths,2020-04-13,35
MDA,jhu-deaths,2020-04-14,40
MDA,jhu-deaths,2020-04-15,46
MDA,jhu-deaths,2020-04-16,54
MDA,jhu-deaths,2020-04-17,56
MDA,jhu-deaths,2020-04-18,57
MDA,jhu-deaths,2020-04-19,67
MDA,jhu-deaths,2020-04-20,70
MDA,jhu-deaths,2020-04-21,72
MDA,jhu-deaths,2020-04-22,75
MDA,jhu-deaths,2020-04-23,80
MDA,jhu-deaths,2020-04-24,84
MDA,jhu-deaths,2020-04-25,94
MDA,jhu-deaths,2020-04-26,96
MDA,jhu-deaths,2020-04-27,102
MDA,jhu-deaths,2020-04-28,103
MDA,jhu-deaths,2020-04-29,111
MDA,jhu-deaths,2020-04-30,116
MDA,jhu-deaths,2020-05-01,122
MDA,jhu-deaths,2020-05-02,124
MDA,jhu-deaths,2020-05-03,125
MDA,jhu-deaths,2020-05-04,132
MDA,jhu-deaths,2020-05-05,136
MDA,jhu-deaths,2020-05-06,143
MDA,jhu-deaths,2020-05-07,145
MDA,jhu-deaths,2020-05-08,150
MDA,jhu-deaths,2020-05-09,161
MDA,jhu-deaths,2020-05-10,169
MDA,jhu-deaths,2020-05-11,175
MDA,jhu-deaths,2020-05-12,182
MDA,jhu-deaths,2020-05-13,185
MDA,jhu-deaths,2020-05-14,194
MDA,jhu-deaths,2020-05-15,202
MDA,jhu-deaths,2020-05-16,207
MDA,jhu-deaths,2020-05-17,211
MDA,jhu-deaths,2020-05-18,217
MDA,jhu-deaths,2020-05-19,221
MDA,jhu-deaths,2020-05-20,228
MDA,jhu-deaths,2020-05-21,233
MDA,jhu-deaths,2020-05-22,237
MDA,jhu-deaths,2020-05-23,242
MDA,jhu-deaths,2020-05-24,250
MDA,jhu-deaths,2020-05-25,261
MDA,jhu-deaths,2020-05-26,267
MDA,jhu-deaths,2020-05-27,274
MDA,jhu-deaths,2020-05-28,282
MDA,jhu-deaths,2020-05-29,288
MDA,jhu-deaths,2020-05-30,291
MDA,jhu-deaths,2020-05-31,295
MDA,jhu-deaths,2020-06-01,305
MDA,jhu-deaths,2020-06-02,307
MDA,jhu-deaths,2020-06-03,310
MDA,jhu-deaths,2020-06-04,315
MDA,jhu-deaths,2020-06-05,323
MDA,jhu-deaths,2020-06-06,331
MDA,jhu-deaths,2020-06-07,341
MDA,jhu-deaths,2020-06-08,353
MDA,jhu-deaths,2020-06-09,365
MDA,jhu-deaths,2020-06-10,371
MDA,jhu-deaths,2020-06-11,375
MDA,jhu-deaths,2020-06-12,385
MDA,jhu-deaths,2020-06-13,398
MDA,jhu-deaths,2020-06-14,406
MDA,jhu-deaths,2020-06-15,411
MDA,jhu-deaths,2020-06-16,423
MDA,jhu-deaths,2020-06-17,433
MDA,jhu-deaths,2020-06-18,444
MDA,jhu-deaths,2020-06-19,450
MDA,jhu-deaths,2020-06-20,464
MDA,jhu-deaths,2020-06-21,473
MDA,jhu-deaths,2020-06-22,480
MDA,jhu-deaths,2020-06-23,490
MDA,jhu-deaths,2020-06-24,495
MDA,jhu-deaths,2020-06-25,502
MDA,jhu-deaths,2020-06-26,515
MDA,jhu-deaths,2020-06-27,521
MDA,jhu-deaths,2020-06-28,530
MDA,jhu-deaths,2020-06-29,536
MDA,jhu-deaths,2020-06-30,545
MDA,jhu-deaths,2020-07-01,549
MDA,jhu-deaths,2020-07-02,560
MDA,jhu-deaths,2020-07-03,572
MDA,jhu-deaths,2020-07-04,580
MDA,jhu-deaths,2020-07-05,585
MDA,jhu-deaths,2020-07-06,592
MDA,jhu-deaths,2020-07-07,603
MDA,jhu-deaths,2020-07-08,614
MDA,jhu-deaths,2020-07-09,624
MDA,jhu-deaths,2020-07-10,635
MDA,jhu-deaths,2020-07-11,640
MDA,jhu-deaths,2020-07-12,642
MDA,jhu-deaths,2020-07-13,649
MDA,jhu-deaths,2020-07-14,655
MDA,jhu-deaths,2020-07-15,659
MDA,jhu-deaths,2020-07-16,666
MDA,jhu-deaths,2020-07-17,675
